event_id,event_time,source,user,src_ip,geo_city,geo_country,device_id,app,result,failure_reason
evt_646cdad3c5,2026-09-12T15:36:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_8ab64b5a23,2026-09-12T15:38:20Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_81696f9f59,2026-09-12T15:39:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0fb6a623f8,2026-09-12T15:41:05Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d9d86f952f,2026-09-12T15:42:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d221521a2f,2026-09-12T15:42:46Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_918ff0ec08,2026-09-12T15:44:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f19384118b,2026-09-12T15:45:46Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1d39a618c9,2026-09-12T15:47:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_974b912db0,2026-09-12T15:48:11Z,okta,tgreen,24.115.155.67,New York,US,dev-be0ef7,gdrive,SUCCESS,
evt_7f898cfe8d,2026-09-12T15:48:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_65a139d5e3,2026-09-12T15:50:13Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d3fc892e81,2026-09-12T15:51:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_eb881aa78a,2026-09-12T15:53:07Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_0b0941a190,2026-09-12T15:53:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b9666fce66,2026-09-12T15:54:55Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_52911c47af,2026-09-12T15:55:45Z,okta,kchen,76.16.232.142,New York,US,dev-dc1bfe,salesforce,SUCCESS,
evt_dcf6eeaeb6,2026-09-12T15:56:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7241a2d38f,2026-09-12T15:57:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1c3fdde9b4,2026-09-12T15:59:28Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2f65db75d7,2026-09-12T16:00:54Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5497fffb43,2026-09-12T16:02:01Z,okta,lnguyen,81.2.69.160,London,GB,dev-ba76b4,gdrive,SUCCESS,
evt_222d49669e,2026-09-12T16:02:28Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4dd72b8a6d,2026-09-12T16:02:49Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_9559644b1f,2026-09-12T16:04:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_467c38d24a,2026-09-12T16:05:02Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_5e35450500,2026-09-12T16:05:08Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_8e802c901c,2026-09-12T16:05:14Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_77984fa4bd,2026-09-12T16:05:22Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_df5cb7411a,2026-09-12T16:05:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ed4624a408,2026-09-12T16:05:28Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_324a5777be,2026-09-12T16:05:37Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_0f034a0993,2026-09-12T16:05:43Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_380ea6aba9,2026-09-12T16:05:50Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_d762df0504,2026-09-12T16:05:57Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_ecfd62f6d2,2026-09-12T16:06:05Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_332968465f,2026-09-12T16:06:11Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_c145772988,2026-09-12T16:06:19Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_d9e10a83cd,2026-09-12T16:06:26Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_9fb9c9ddf5,2026-09-12T16:06:33Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_e229e71051,2026-09-12T16:06:40Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_dc49aef80a,2026-09-12T16:06:46Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_efae1a9c3f,2026-09-12T16:06:52Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_3a4a6ba2ec,2026-09-12T16:06:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_57b0a11e0d,2026-09-12T16:07:01Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_0c146d8b72,2026-09-12T16:07:07Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_8c359e8401,2026-09-12T16:07:13Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_6baa919951,2026-09-12T16:08:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_8a3c722e52,2026-09-12T16:09:30Z,okta,mmartin,67.78.33.215,San Francisco,US,dev-efa1e8,email,SUCCESS,
evt_fc0b3f5c67,2026-09-12T16:10:08Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d69c2b4a99,2026-09-12T16:10:54Z,okta,sphillips,24.246.175.240,New York,US,dev-7de024,jira,SUCCESS,
evt_5a0b87e5d2,2026-09-12T16:11:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a954e87c3d,2026-09-12T16:12:30Z,okta,sgarcia,76.63.9.248,San Francisco,US,dev-d44716,slack,SUCCESS,
evt_5972ec3a67,2026-09-12T16:13:01Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_abc4b4a899,2026-09-12T16:13:12Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_59bf53419c,2026-09-12T16:14:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_619dd62b82,2026-09-12T16:15:16Z,okta,dallen,73.208.195.162,Portland,US,dev-8dc41e,email,SUCCESS,
evt_ee590da2e1,2026-09-12T16:16:23Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6d7792519f,2026-09-12T16:17:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9784c4d59a,2026-09-12T16:19:13Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4d809b5a9f,2026-09-12T16:19:14Z,okta,jbrown,73.212.176.150,New York,US,dev-ef8910,slack,SUCCESS,
evt_faebf46b15,2026-09-12T16:20:39Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d5cc4a37f2,2026-09-12T16:21:14Z,okta,rgriffin,71.91.212.127,Portland,US,dev-8b5bfe,email,SUCCESS,
evt_19cda4d334,2026-09-12T16:21:54Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_aa03ff7f85,2026-09-12T16:22:47Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_c38a4bca52,2026-09-12T16:23:17Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0f5940ef2c,2026-09-12T16:24:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9428ec2a0d,2026-09-12T16:26:12Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_485dbb3c73,2026-09-12T16:27:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3d34a9bedf,2026-09-12T16:28:07Z,okta,lwright,76.11.225.76,New York,US,dev-51dc41,workday,SUCCESS,
evt_72dd182f90,2026-09-12T16:29:12Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_156593ab5d,2026-09-12T16:30:31Z,okta,cedwards,98.200.216.76,Austin,US,dev-6c8a45,github,SUCCESS,
evt_296f965a62,2026-09-12T16:30:44Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_75abb56002,2026-09-12T16:32:19Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_758eb6f6c6,2026-09-12T16:32:56Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_9422d659ee,2026-09-12T16:33:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e0b6ef79f1,2026-09-12T16:35:15Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c49b79c5d7,2026-09-12T16:36:40Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1c2b7e434c,2026-09-12T16:36:52Z,okta,janderson,67.167.207.26,San Francisco,US,dev-ef2acc,jira,SUCCESS,
evt_8e2f8960aa,2026-09-12T16:38:12Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2ced3f8212,2026-09-12T16:39:32Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9824626f29,2026-09-12T16:40:39Z,okta,abell,73.14.142.37,New York,US,dev-ee1d8b,email,SUCCESS,
evt_d768f2c7bc,2026-09-12T16:40:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5b3566a63a,2026-09-12T16:42:00Z,okta,janderson,67.167.207.26,San Francisco,US,dev-ef2acc,slack,SUCCESS,
evt_d151c9b3db,2026-09-12T16:42:17Z,okta,gcarter,71.105.253.73,Austin,US,dev-e91ad9,gdrive,SUCCESS,
evt_10545efb41,2026-09-12T16:42:30Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_956d86c13b,2026-09-12T16:42:40Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_a20977374d,2026-09-12T16:44:04Z,okta,lnguyen,81.2.69.160,London,GB,dev-ba76b4,jira,SUCCESS,
evt_a6073fdb82,2026-09-12T16:44:05Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9c715de39c,2026-09-12T16:45:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_15d0b70a81,2026-09-12T16:46:58Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_24fc7e56fd,2026-09-12T16:48:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a5ac04a2e8,2026-09-12T16:49:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_785f032e7b,2026-09-12T16:51:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f6a5264450,2026-09-12T16:52:35Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_a805ff51a2,2026-09-12T16:52:51Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b3986e2c2d,2026-09-12T16:54:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c01a925147,2026-09-12T16:56:10Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_97e8d3bc4f,2026-09-12T16:57:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d56af08c9f,2026-09-12T16:58:58Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_35a168c19b,2026-09-12T16:59:40Z,okta,kdavis,108.22.142.199,Chicago,US,dev-25df21,slack,SUCCESS,
evt_c7d8d2bd77,2026-09-12T17:00:28Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5156b7e676,2026-09-12T17:01:58Z,okta,ngray,76.88.37.12,Denver,US,dev-45de40,email,SUCCESS,
evt_1a9b110a07,2026-09-12T17:02:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7be9f8ddb2,2026-09-12T17:02:23Z,okta,kbennett,73.112.231.41,San Francisco,US,dev-9c8da3,workday,SUCCESS,
evt_801c08f0ee,2026-09-12T17:02:55Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_47c739b5ed,2026-09-12T17:03:39Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5460109aed,2026-09-12T17:05:09Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_da53354e27,2026-09-12T17:06:32Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_cfdcd77d73,2026-09-12T17:08:03Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_fc9ae59e5d,2026-09-12T17:09:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0566c21425,2026-09-12T17:10:56Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ad5dc5b74c,2026-09-12T17:11:07Z,okta,dbrown,108.34.238.128,San Francisco,US,dev-4bacbd,github,SUCCESS,
evt_35379017ef,2026-09-12T17:12:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_11415862af,2026-09-12T17:12:38Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_76b4a13918,2026-09-12T17:13:53Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_de23ef7aa7,2026-09-12T17:15:08Z,okta,cdiaz,108.62.207.37,San Francisco,US,dev-edaeb3,slack,SUCCESS,
evt_2717ccaa6f,2026-09-12T17:15:17Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a5204ba88e,2026-09-12T17:16:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_803c6183d9,2026-09-12T17:17:47Z,okta,jmoore,98.100.75.107,Denver,US,dev-b730cb,gdrive,SUCCESS,
evt_5b79769616,2026-09-12T17:18:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2caca4681d,2026-09-12T17:18:58Z,okta,redwards,108.125.194.230,New York,US,dev-34922e,github,SUCCESS,
evt_17ab1e4d2f,2026-09-12T17:20:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d52dc96324,2026-09-12T17:21:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_084fd0f20b,2026-09-12T17:22:41Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_22f675a66c,2026-09-12T17:22:52Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5bec17335d,2026-09-12T17:23:58Z,okta,cjackson,71.227.214.134,Austin,US,dev-6c7bc5,github,SUCCESS,
evt_d1796366b1,2026-09-12T17:24:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d3bc898e11,2026-09-12T17:25:54Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_bc71913ae3,2026-09-12T17:26:25Z,okta,gcarter,71.105.253.73,Austin,US,dev-0abe88,salesforce,SUCCESS,
evt_5c773a18a9,2026-09-12T17:27:00Z,okta,mturner,76.118.93.201,Portland,US,dev-b14a51,jira,SUCCESS,
evt_3f27bb724f,2026-09-12T17:27:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_952351e26b,2026-09-12T17:27:37Z,okta,cdavis,98.34.26.203,New York,US,dev-6f87fb,email,SUCCESS,
evt_e1ec762007,2026-09-12T17:29:04Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_662beacb7a,2026-09-12T17:29:18Z,okta,jlopez,67.126.68.1,San Francisco,US,dev-a1ed2b,slack,SUCCESS,
evt_bc44fda9ed,2026-09-12T17:30:20Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ee8ab91277,2026-09-12T17:31:46Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6adf513d1f,2026-09-12T17:32:55Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_20c57ee89a,2026-09-12T17:33:11Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2283491197,2026-09-12T17:34:41Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_be817c39bd,2026-09-12T17:36:21Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5307161b26,2026-09-12T17:37:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6763646abf,2026-09-12T17:38:28Z,okta,dallen,73.208.195.162,Portland,US,dev-8dc41e,workday,SUCCESS,
evt_241953430f,2026-09-12T17:39:12Z,okta,sgarcia,76.63.9.248,San Francisco,US,dev-d44716,jira,SUCCESS,
evt_5a1834e518,2026-09-12T17:39:18Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_99f0f6c839,2026-09-12T17:40:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c4abf4c0f2,2026-09-12T17:42:17Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0ce0158d86,2026-09-12T17:42:54Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_e00f0dadf7,2026-09-12T17:43:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d3db9fdfaa,2026-09-12T17:45:34Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d30c21c2df,2026-09-12T17:46:01Z,okta,sdavis,98.55.11.171,San Francisco,US,dev-dd3ed9,slack,SUCCESS,
evt_f2f92dac47,2026-09-12T17:47:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2f6ec870ac,2026-09-12T17:48:29Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7d4c697ecb,2026-09-12T17:49:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2c82a31edf,2026-09-12T17:51:15Z,okta,jchen,71.216.120.96,Austin,US,dev-01afb2,email,SUCCESS,
evt_a78b13e139,2026-09-12T17:51:17Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c21daa778d,2026-09-12T17:51:23Z,okta,tgreen,24.115.155.67,New York,US,dev-be0ef7,gdrive,SUCCESS,
evt_0ea74de871,2026-09-12T17:52:50Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_1905020df8,2026-09-12T17:52:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5039bc36a9,2026-09-12T17:54:01Z,okta,mhayes,67.122.135.61,New York,US,dev-c09e14,jira,SUCCESS,
evt_f1248d80a7,2026-09-12T17:54:20Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b3cefa77ba,2026-09-12T17:55:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_da500fd5df,2026-09-12T17:57:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4d90da5ccc,2026-09-12T17:57:30Z,okta,cking,67.24.45.88,Austin,US,dev-c78b40,jira,SUCCESS,
evt_c05a85fc96,2026-09-12T17:58:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_59a8a7fbd2,2026-09-12T18:00:03Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e7dcb1d562,2026-09-12T18:01:39Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6ed46041e2,2026-09-12T18:02:52Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_6a31c5398c,2026-09-12T18:03:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5eb48a8448,2026-09-12T18:04:27Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_003337b664,2026-09-12T18:06:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b14f1f9d42,2026-09-12T18:07:09Z,okta,mturner,76.118.93.201,Portland,US,dev-b14a51,email,SUCCESS,
evt_1137cc4e2d,2026-09-12T18:07:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5026236fde,2026-09-12T18:09:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_03e7321bf6,2026-09-12T18:10:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e1eb3269da,2026-09-12T18:11:44Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4bb8b6c450,2026-09-12T18:12:36Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_5ee44e3fd4,2026-09-12T18:13:09Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b9bf818ce7,2026-09-12T18:13:52Z,okta,jpeterson,98.226.223.194,Chicago,US,dev-cbdcd6,jira,SUCCESS,
evt_8c69e751c6,2026-09-12T18:14:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ed5fe47274,2026-09-12T18:16:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4753962bf0,2026-09-12T18:17:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e62d854061,2026-09-12T18:19:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9058ef9642,2026-09-12T18:20:55Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_290acfc9ea,2026-09-12T18:22:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4c54385f5a,2026-09-12T18:22:52Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_6c4b1e09b8,2026-09-12T18:24:05Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6d47fdca43,2026-09-12T18:25:11Z,okta,jwilson,71.149.60.33,Austin,US,dev-cdfffd,jira,SUCCESS,
evt_fd8026d400,2026-09-12T18:25:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_36ff776116,2026-09-12T18:27:11Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5b266f323f,2026-09-12T18:28:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1eb948e972,2026-09-12T18:29:02Z,okta,dking,108.64.43.232,Chicago,US,dev-01043e,email,SUCCESS,
evt_e6f7387b86,2026-09-12T18:30:08Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e5b7e5c346,2026-09-12T18:30:22Z,okta,rlee,73.5.188.130,San Francisco,US,dev-9ac8bf,email,SUCCESS,
evt_fdd8398980,2026-09-12T18:31:36Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_39a554d72e,2026-09-12T18:33:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d6931228b1,2026-09-12T18:33:08Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_a6c6228532,2026-09-12T18:34:34Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f98cff4a77,2026-09-12T18:35:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a74a1b816c,2026-09-12T18:37:29Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7fdc9c2c22,2026-09-12T18:39:01Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2047a601f2,2026-09-12T18:40:43Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d2e5d2d439,2026-09-12T18:42:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9a68bd745d,2026-09-12T18:43:33Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1d2542fbc9,2026-09-12T18:43:43Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
